genomeName	stat	v1	v2	type	method
PR00838	Nx	71	8015296	hap2	HiFi
PR00838	Nx	72	7844541	hap2	HiFi
PR00838	Nx	73	7307585	hap2	HiFi
PR00838	Nx	74	7080519	hap2	HiFi
PR00838	Nx	75	7024082	hap2	HiFi
PR00838	Nx	76	6648628	hap2	HiFi
PR00838	Nx	77	6307479	hap2	HiFi
PR00838	Nx	78	6048700	hap2	HiFi
PR00838	Nx	79	5811666	hap2	HiFi
PR00838	Nx	80	5511262	hap2	HiFi
PR00838	Nx	81	5116214	hap2	HiFi
PR00838	Nx	82	4672564	hap2	HiFi
PR00838	Nx	83	4293108	hap2	HiFi
PR00838	Nx	84	4003451	hap2	HiFi
PR00838	Nx	85	3694424	hap2	HiFi
PR00838	Nx	86	3414715	hap2	HiFi
PR00838	Nx	87	3249522	hap2	HiFi
PR00838	Nx	88	3006853	hap2	HiFi
PR00838	Nx	89	2810478	hap2	HiFi
PR00838	Nx	90	2604289	hap2	HiFi
PR00838	Nx	91	2383017	hap2	HiFi
PR00838	Nx	92	2134534	hap2	HiFi
PR00838	Nx	93	1848524	hap2	HiFi
PR00838	Nx	94	1485550	hap2	HiFi
PR00838	Nx	95	1324274	hap2	HiFi
PR00838	Nx	96	1079481	hap2	HiFi
PR00838	Nx	97	894719	hap2	HiFi
PR00838	Nx	98	640083	hap2	HiFi
PR00838	Nx	99	312098	hap2	HiFi
PR00838	Nx	100	6092	hap2	HiFi
PR00838	Lx	1	1	hap2	HiFi
PR00838	Lx	2	1	hap2	HiFi
PR00838	Lx	3	2	hap2	HiFi
PR00838	Lx	4	2	hap2	HiFi
PR00838	Lx	5	2	hap2	HiFi
PR00838	Lx	6	3	hap2	HiFi
PR00838	Lx	7	3	hap2	HiFi
PR00838	Lx	8	4	hap2	HiFi
PR00838	Lx	9	4	hap2	HiFi
PR00838	Lx	10	5	hap2	HiFi
PR00838	Lx	11	5	hap2	HiFi
PR00838	Lx	12	5	hap2	HiFi
PR00838	Lx	13	6	hap2	HiFi
PR00838	Lx	14	7	hap2	HiFi
PR00838	Lx	15	7	hap2	HiFi
PR00838	Lx	16	8	hap2	HiFi
PR00838	Lx	17	8	hap2	HiFi
PR00838	Lx	18	9	hap2	HiFi
PR00838	Lx	19	9	hap2	HiFi
PR00838	Lx	20	10	hap2	HiFi
PR00838	Lx	21	11	hap2	HiFi
PR00838	Lx	22	11	hap2	HiFi
PR00838	Lx	23	12	hap2	HiFi
PR00838	Lx	24	13	hap2	HiFi
PR00838	Lx	25	13	hap2	HiFi
PR00838	Lx	26	14	hap2	HiFi
PR00838	Lx	27	15	hap2	HiFi
PR00838	Lx	28	16	hap2	HiFi
PR00838	Lx	29	17	hap2	HiFi
PR00838	Lx	30	18	hap2	HiFi
PR00838	Lx	31	19	hap2	HiFi
PR00838	Lx	32	20	hap2	HiFi
PR00838	Lx	33	21	hap2	HiFi
PR00838	Lx	34	22	hap2	HiFi
PR00838	Lx	35	23	hap2	HiFi
PR00838	Lx	36	24	hap2	HiFi
PR00838	Lx	37	25	hap2	HiFi
PR00838	Lx	38	26	hap2	HiFi
PR00838	Lx	39	27	hap2	HiFi
PR00838	Lx	40	29	hap2	HiFi
PR00838	Lx	41	30	hap2	HiFi
PR00838	Lx	42	31	hap2	HiFi
PR00838	Lx	43	33	hap2	HiFi
PR00838	Lx	44	34	hap2	HiFi
PR00838	Lx	45	36	hap2	HiFi
PR00838	Lx	46	37	hap2	HiFi
PR00838	Lx	47	39	hap2	HiFi
PR00838	Lx	48	40	hap2	HiFi
PR00838	Lx	49	42	hap2	HiFi
PR00838	Lx	50	43	hap2	HiFi
PR00838	Lx	51	45	hap2	HiFi
PR00838	Lx	52	47	hap2	HiFi
PR00838	Lx	53	49	hap2	HiFi
PR00838	Lx	54	51	hap2	HiFi
PR00838	Lx	55	52	hap2	HiFi
PR00838	Lx	56	55	hap2	HiFi
PR00838	Lx	57	57	hap2	HiFi
PR00838	Lx	58	59	hap2	HiFi
PR00838	Lx	59	61	hap2	HiFi
PR00838	Lx	60	63	hap2	HiFi
PR00838	Lx	61	66	hap2	HiFi
PR00838	Lx	62	68	hap2	HiFi
PR00838	Lx	63	71	hap2	HiFi
PR00838	Lx	64	74	hap2	HiFi
PR00838	Lx	65	77	hap2	HiFi
PR00838	Lx	66	79	hap2	HiFi
PR00838	Lx	67	83	hap2	HiFi
PR00838	Lx	68	86	hap2	HiFi
PR00838	Lx	69	90	hap2	HiFi
PR00838	Lx	70	93	hap2	HiFi
PR00838	Lx	71	97	hap2	HiFi
PR00838	Lx	72	101	hap2	HiFi
PR00838	Lx	73	105	hap2	HiFi
PR00838	Lx	74	110	hap2	HiFi
PR00838	Lx	75	114	hap2	HiFi
PR00838	Lx	76	119	hap2	HiFi
PR00838	Lx	77	124	hap2	HiFi
PR00838	Lx	78	129	hap2	HiFi
PR00838	Lx	79	134	hap2	HiFi
PR00838	Lx	80	139	hap2	HiFi
PR00838	Lx	81	145	hap2	HiFi
PR00838	Lx	82	152	hap2	HiFi
PR00838	Lx	83	159	hap2	HiFi
PR00838	Lx	84	166	hap2	HiFi
PR00838	Lx	85	174	hap2	HiFi
PR00838	Lx	86	183	hap2	HiFi
PR00838	Lx	87	192	hap2	HiFi
PR00838	Lx	88	202	hap2	HiFi
PR00838	Lx	89	213	hap2	HiFi
PR00838	Lx	90	225	hap2	HiFi
PR00838	Lx	91	237	hap2	HiFi
PR00838	Lx	92	251	hap2	HiFi
PR00838	Lx	93	267	hap2	HiFi
PR00838	Lx	94	285	hap2	HiFi
PR00838	Lx	95	307	hap2	HiFi
PR00838	Lx	96	334	hap2	HiFi
PR00838	Lx	97	365	hap2	HiFi
PR00838	Lx	98	406	hap2	HiFi
PR00838	Lx	99	473	hap2	HiFi
PR00838	Lx	100	764	hap2	HiFi
PR00838	NGx	1	81908201	hap2	HiFi
PR00838	NGx	2	81908201	hap2	HiFi
PR00838	NGx	3	77706430	hap2	HiFi
PR00838	NGx	4	77706430	hap2	HiFi
PR00838	NGx	5	77706430	hap2	HiFi
PR00838	NGx	6	76563682	hap2	HiFi
PR00838	NGx	7	76563682	hap2	HiFi
PR00838	NGx	8	69880871	hap2	HiFi
PR00838	NGx	9	69880871	hap2	HiFi
PR00838	NGx	10	69108211	hap2	HiFi
PR00838	NGx	11	69108211	hap2	HiFi
PR00838	NGx	12	69108211	hap2	HiFi
PR00838	NGx	13	60504207	hap2	HiFi
PR00838	NGx	14	60504207	hap2	HiFi
PR00838	NGx	15	57521297	hap2	HiFi
PR00838	NGx	16	51624079	hap2	HiFi
PR00838	NGx	17	51624079	hap2	HiFi
PR00838	NGx	18	50850999	hap2	HiFi
PR00838	NGx	19	50850999	hap2	HiFi
PR00838	NGx	20	49934571	hap2	HiFi
PR00838	NGx	21	46619635	hap2	HiFi
PR00838	NGx	22	46619635	hap2	HiFi
PR00838	NGx	23	46119958	hap2	HiFi
PR00838	NGx	24	44953050	hap2	HiFi
PR00838	NGx	25	44953050	hap2	HiFi
PR00838	NGx	26	37817814	hap2	HiFi
PR00838	NGx	27	35618518	hap2	HiFi
PR00838	NGx	28	34809928	hap2	HiFi
PR00838	NGx	29	33636372	hap2	HiFi
PR00838	NGx	30	33284263	hap2	HiFi
PR00838	NGx	31	32314532	hap2	HiFi
PR00838	NGx	32	29349340	hap2	HiFi
PR00838	NGx	33	29242629	hap2	HiFi
PR00838	NGx	34	29117309	hap2	HiFi
PR00838	NGx	35	28593261	hap2	HiFi
PR00838	NGx	36	28381528	hap2	HiFi
PR00838	NGx	37	28367425	hap2	HiFi
PR00838	NGx	38	28148275	hap2	HiFi
PR00838	NGx	39	27172961	hap2	HiFi
PR00838	NGx	40	26827232	hap2	HiFi
PR00838	NGx	41	22985657	hap2	HiFi
PR00838	NGx	42	22791653	hap2	HiFi
PR00838	NGx	43	22544021	hap2	HiFi
PR00838	NGx	44	21993293	hap2	HiFi
PR00838	NGx	45	21397309	hap2	HiFi
PR00838	NGx	46	20457733	hap2	HiFi
PR00838	NGx	47	20382423	hap2	HiFi
PR00838	NGx	48	19959403	hap2	HiFi
PR00838	NGx	49	19898231	hap2	HiFi
PR00838	NGx	50	18391163	hap2	HiFi
PR00838	NGx	51	18218446	hap2	HiFi
PR00838	NGx	52	17993405	hap2	HiFi
PR00838	NGx	53	17753919	hap2	HiFi
PR00838	NGx	54	17076966	hap2	HiFi
PR00838	NGx	55	16079260	hap2	HiFi
PR00838	NGx	56	15039283	hap2	HiFi
PR00838	NGx	57	14903035	hap2	HiFi
PR00838	NGx	58	14449077	hap2	HiFi
PR00838	NGx	59	13523521	hap2	HiFi
PR00838	NGx	60	13313934	hap2	HiFi
PR00838	NGx	61	12477619	hap2	HiFi
PR00838	NGx	62	12263827	hap2	HiFi
PR00838	NGx	63	12008880	hap2	HiFi
PR00838	NGx	64	11486477	hap2	HiFi
PR00838	NGx	65	11361886	hap2	HiFi
PR00838	NGx	66	10832194	hap2	HiFi
PR00838	NGx	67	9704528	hap2	HiFi
PR00838	NGx	68	9559433	hap2	HiFi
PR00838	NGx	69	8869855	hap2	HiFi
PR00838	NGx	70	8341486	hap2	HiFi
PR00838	NGx	71	8056169	hap2	HiFi
PR00838	NGx	72	7962457	hap2	HiFi
PR00838	NGx	73	7590298	hap2	HiFi
PR00838	NGx	74	7272336	hap2	HiFi
PR00838	NGx	75	7073575	hap2	HiFi
PR00838	NGx	76	6801038	hap2	HiFi
PR00838	NGx	77	6481156	hap2	HiFi
PR00838	NGx	78	6278367	hap2	HiFi
PR00838	NGx	79	5886017	hap2	HiFi
PR00838	NGx	80	5568436	hap2	HiFi
PR00838	NGx	81	5377394	hap2	HiFi
PR00838	NGx	82	5017742	hap2	HiFi
PR00838	NGx	83	4533577	hap2	HiFi
PR00838	NGx	84	4273421	hap2	HiFi
PR00838	NGx	85	3861304	hap2	HiFi
PR00838	NGx	86	3616396	hap2	HiFi
PR00838	NGx	87	3377521	hap2	HiFi
PR00838	NGx	88	3169029	hap2	HiFi
PR00838	NGx	89	2976079	hap2	HiFi
PR00838	NGx	90	2774936	hap2	HiFi
PR00838	NGx	91	2557003	hap2	HiFi
PR00838	NGx	92	2331069	hap2	HiFi
PR00838	NGx	93	2111523	hap2	HiFi
PR00838	NGx	94	1780512	hap2	HiFi
PR00838	NGx	95	1448287	hap2	HiFi
PR00838	NGx	96	1231997	hap2	HiFi
PR00838	NGx	97	1064125	hap2	HiFi
PR00838	NGx	98	845769	hap2	HiFi
PR00838	NGx	99	586121	hap2	HiFi
PR00838	NGx	100	263483	hap2	HiFi
PR00838	LGx	1	1	hap2	HiFi
PR00838	LGx	2	1	hap2	HiFi
PR00838	LGx	3	2	hap2	HiFi
PR00838	LGx	4	2	hap2	HiFi
PR00838	LGx	5	2	hap2	HiFi
PR00838	LGx	6	3	hap2	HiFi
PR00838	LGx	7	3	hap2	HiFi
PR00838	LGx	8	4	hap2	HiFi
PR00838	LGx	9	4	hap2	HiFi
PR00838	LGx	10	5	hap2	HiFi
PR00838	LGx	11	5	hap2	HiFi
PR00838	LGx	12	5	hap2	HiFi
PR00838	LGx	13	6	hap2	HiFi
PR00838	LGx	14	6	hap2	HiFi
PR00838	LGx	15	7	hap2	HiFi
PR00838	LGx	16	8	hap2	HiFi
PR00838	LGx	17	8	hap2	HiFi
PR00838	LGx	18	9	hap2	HiFi
PR00838	LGx	19	9	hap2	HiFi
PR00838	LGx	20	10	hap2	HiFi
PR00838	LGx	21	11	hap2	HiFi
PR00838	LGx	22	11	hap2	HiFi
PR00838	LGx	23	12	hap2	HiFi
PR00838	LGx	24	13	hap2	HiFi
PR00838	LGx	25	13	hap2	HiFi
PR00838	LGx	26	14	hap2	HiFi
PR00838	LGx	27	15	hap2	HiFi
PR00838	LGx	28	16	hap2	HiFi
PR00838	LGx	29	17	hap2	HiFi
PR00838	LGx	30	18	hap2	HiFi
PR00838	LGx	31	19	hap2	HiFi
PR00838	LGx	32	20	hap2	HiFi
PR00838	LGx	33	21	hap2	HiFi
PR00838	LGx	34	22	hap2	HiFi
PR00838	LGx	35	23	hap2	HiFi
PR00838	LGx	36	24	hap2	HiFi
PR00838	LGx	37	25	hap2	HiFi
PR00838	LGx	38	26	hap2	HiFi
PR00838	LGx	39	27	hap2	HiFi
PR00838	LGx	40	28	hap2	HiFi
PR00838	LGx	41	30	hap2	HiFi
PR00838	LGx	42	31	hap2	HiFi
PR00838	LGx	43	32	hap2	HiFi
PR00838	LGx	44	34	hap2	HiFi
PR00838	LGx	45	35	hap2	HiFi
PR00838	LGx	46	37	hap2	HiFi
PR00838	LGx	47	38	hap2	HiFi
PR00838	LGx	48	40	hap2	HiFi
PR00838	LGx	49	41	hap2	HiFi
PR00838	LGx	50	43	hap2	HiFi
PR00838	LGx	51	44	hap2	HiFi
PR00838	LGx	52	46	hap2	HiFi
PR00838	LGx	53	48	hap2	HiFi
PR00838	LGx	54	50	hap2	HiFi
PR00838	LGx	55	52	hap2	HiFi
PR00838	LGx	56	54	hap2	HiFi
PR00838	LGx	57	56	hap2	HiFi
PR00838	LGx	58	58	hap2	HiFi
PR00838	LGx	59	60	hap2	HiFi
PR00838	LGx	60	62	hap2	HiFi
PR00838	LGx	61	65	hap2	HiFi
PR00838	LGx	62	67	hap2	HiFi
PR00838	LGx	63	70	hap2	HiFi
PR00838	LGx	64	72	hap2	HiFi
PR00838	LGx	65	75	hap2	HiFi
PR00838	LGx	66	78	hap2	HiFi
PR00838	LGx	67	81	hap2	HiFi
PR00838	LGx	68	84	hap2	HiFi
PR00838	LGx	69	88	hap2	HiFi
PR00838	LGx	70	91	hap2	HiFi
PR00838	LGx	71	95	hap2	HiFi
PR00838	LGx	72	99	hap2	HiFi
PR00838	LGx	73	103	hap2	HiFi
PR00838	LGx	74	107	hap2	HiFi
PR00838	LGx	75	111	hap2	HiFi
PR00838	LGx	76	116	hap2	HiFi
PR00838	LGx	77	120	hap2	HiFi
PR00838	LGx	78	125	hap2	HiFi
PR00838	LGx	79	130	hap2	HiFi
PR00838	LGx	80	136	hap2	HiFi
PR00838	LGx	81	141	hap2	HiFi
PR00838	LGx	82	147	hap2	HiFi
PR00838	LGx	83	154	hap2	HiFi
PR00838	LGx	84	161	hap2	HiFi
PR00838	LGx	85	168	hap2	HiFi
PR00838	LGx	86	177	hap2	HiFi
PR00838	LGx	87	186	hap2	HiFi
PR00838	LGx	88	195	hap2	HiFi
PR00838	LGx	89	205	hap2	HiFi
PR00838	LGx	90	216	hap2	HiFi
PR00838	LGx	91	228	hap2	HiFi
PR00838	LGx	92	240	hap2	HiFi
PR00838	LGx	93	254	hap2	HiFi
PR00838	LGx	94	271	hap2	HiFi
PR00838	LGx	95	290	hap2	HiFi
PR00838	LGx	96	313	hap2	HiFi
PR00838	LGx	97	340	hap2	HiFi
PR00838	LGx	98	372	hap2	HiFi
PR00838	LGx	99	416	hap2	HiFi
PR00838	LGx	100	493	hap2	HiFi
PR01009	auN	3208829573	16533543.24	hap1	HiFi
PR01009	auNG	3100000000	17113975	hap1	HiFi
PR01009	Nx	1	72008718	hap1	HiFi
PR01009	Nx	2	72008718	hap1	HiFi
PR01009	Nx	3	53849809	hap1	HiFi
PR01009	Nx	4	53134202	hap1	HiFi
PR01009	Nx	5	53134202	hap1	HiFi
PR01009	Nx	6	46026899	hap1	HiFi
PR01009	Nx	7	46026899	hap1	HiFi
PR01009	Nx	8	45146716	hap1	HiFi
PR01009	Nx	9	41851343	hap1	HiFi
PR01009	Nx	10	39547081	hap1	HiFi
PR01009	Nx	11	39250882	hap1	HiFi
PR01009	Nx	12	39250882	hap1	HiFi
PR01009	Nx	13	37668584	hap1	HiFi
PR01009	Nx	14	33113401	hap1	HiFi
PR01009	Nx	15	32592604	hap1	HiFi
PR01009	Nx	16	32577410	hap1	HiFi
PR01009	Nx	17	29616791	hap1	HiFi
PR01009	Nx	18	29217670	hap1	HiFi
PR01009	Nx	19	28867238	hap1	HiFi
PR01009	Nx	20	25754334	hap1	HiFi
PR01009	Nx	21	25748115	hap1	HiFi
PR01009	Nx	22	24622302	hap1	HiFi
PR01009	Nx	23	23733016	hap1	HiFi
PR01009	Nx	24	22829480	hap1	HiFi
PR01009	Nx	25	22312324	hap1	HiFi
PR01009	Nx	26	22013266	hap1	HiFi
PR01009	Nx	27	21988805	hap1	HiFi
PR01009	Nx	28	20969022	hap1	HiFi
PR01009	Nx	29	20951728	hap1	HiFi
PR01009	Nx	30	20893819	hap1	HiFi
PR01009	Nx	31	20655384	hap1	HiFi
PR01009	Nx	32	19987353	hap1	HiFi
PR01009	Nx	33	19387409	hap1	HiFi
PR01009	Nx	34	18369283	hap1	HiFi
PR01009	Nx	35	16593029	hap1	HiFi
PR01009	Nx	36	16194975	hap1	HiFi
PR01009	Nx	37	15966271	hap1	HiFi
PR01009	Nx	38	15590551	hap1	HiFi
PR01009	Nx	39	14915546	hap1	HiFi
PR01009	Nx	40	14619081	hap1	HiFi
PR01009	Nx	41	13478692	hap1	HiFi
PR01009	Nx	42	13340242	hap1	HiFi
PR01009	Nx	43	13315194	hap1	HiFi
PR01009	Nx	44	13177018	hap1	HiFi
PR01009	Nx	45	13071220	hap1	HiFi
PR01009	Nx	46	12845704	hap1	HiFi
PR01009	Nx	47	12558550	hap1	HiFi
PR01009	Nx	48	12377230	hap1	HiFi
PR01009	Nx	49	11929660	hap1	HiFi
PR01009	Nx	50	11699582	hap1	HiFi
PR01009	Nx	51	11260880	hap1	HiFi
PR01009	Nx	52	10797136	hap1	HiFi
PR01009	Nx	53	10600342	hap1	HiFi
PR01009	Nx	54	10134231	hap1	HiFi
PR01009	Nx	55	9895830	hap1	HiFi
PR01009	Nx	56	9756450	hap1	HiFi
PR01009	Nx	57	9277123	hap1	HiFi
PR01009	Nx	58	8618468	hap1	HiFi
PR01009	Nx	59	8489814	hap1	HiFi
PR01009	Nx	60	7993422	hap1	HiFi
PR01009	Nx	61	7742653	hap1	HiFi
PR01009	Nx	62	7465557	hap1	HiFi
PR01009	Nx	63	7313027	hap1	HiFi
PR01009	Nx	64	7156676	hap1	HiFi
PR01009	Nx	65	6808053	hap1	HiFi
PR01009	Nx	66	6363336	hap1	HiFi
PR01009	Nx	67	6156224	hap1	HiFi
PR01009	Nx	68	5963744	hap1	HiFi
PR01009	Nx	69	5832549	hap1	HiFi
PR01009	Nx	70	5578110	hap1	HiFi
PR01009	Nx	71	5381229	hap1	HiFi
PR01009	Nx	72	5154680	hap1	HiFi
PR01009	Nx	73	4997632	hap1	HiFi
PR01009	Nx	74	4914993	hap1	HiFi
PR01009	Nx	75	4769027	hap1	HiFi
PR01009	Nx	76	4693135	hap1	HiFi
PR01009	Nx	77	4576979	hap1	HiFi
PR01009	Nx	78	4401508	hap1	HiFi
PR01009	Nx	79	4301953	hap1	HiFi
PR01009	Nx	80	4153141	hap1	HiFi
PR01009	Nx	81	3969837	hap1	HiFi
PR01009	Nx	82	3522752	hap1	HiFi
PR01009	Nx	83	3277183	hap1	HiFi
PR01009	Nx	84	3090573	hap1	HiFi
PR01009	Nx	85	2836234	hap1	HiFi
PR01009	Nx	86	2641115	hap1	HiFi
PR01009	Nx	87	2526913	hap1	HiFi
PR01009	Nx	88	2323359	hap1	HiFi
PR01009	Nx	89	2115834	hap1	HiFi
PR01009	Nx	90	1884457	hap1	HiFi
PR01009	Nx	91	1669082	hap1	HiFi
PR01009	Nx	92	1469946	hap1	HiFi
PR01009	Nx	93	1280653	hap1	HiFi
PR01009	Nx	94	1145475	hap1	HiFi
PR01009	Nx	95	957093	hap1	HiFi
PR01009	Nx	96	784773	hap1	HiFi
PR01009	Nx	97	585333	hap1	HiFi
PR01009	Nx	98	423293	hap1	HiFi
PR01009	Nx	99	161416	hap1	HiFi
PR01009	Nx	100	13078	hap1	HiFi
PR01009	Lx	1	1	hap1	HiFi
PR01009	Lx	2	1	hap1	HiFi
PR01009	Lx	3	2	hap1	HiFi
PR01009	Lx	4	3	hap1	HiFi
PR01009	Lx	5	3	hap1	HiFi
PR01009	Lx	6	4	hap1	HiFi
PR01009	Lx	7	4	hap1	HiFi
PR01009	Lx	8	5	hap1	HiFi
PR01009	Lx	9	6	hap1	HiFi
PR01009	Lx	10	7	hap1	HiFi
PR01009	Lx	11	8	hap1	HiFi
PR01009	Lx	12	8	hap1	HiFi
PR01009	Lx	13	9	hap1	HiFi
PR01009	Lx	14	10	hap1	HiFi
PR01009	Lx	15	11	hap1	HiFi
PR01009	Lx	16	12	hap1	HiFi
PR01009	Lx	17	13	hap1	HiFi
PR01009	Lx	18	14	hap1	HiFi
PR01009	Lx	19	15	hap1	HiFi
PR01009	Lx	20	17	hap1	HiFi
PR01009	Lx	21	18	hap1	HiFi
PR01009	Lx	22	19	hap1	HiFi
PR01009	Lx	23	20	hap1	HiFi
PR01009	Lx	24	22	hap1	HiFi
PR01009	Lx	25	23	hap1	HiFi
PR01009	Lx	26	25	hap1	HiFi
PR01009	Lx	27	26	hap1	HiFi
PR01009	Lx	28	28	hap1	HiFi
PR01009	Lx	29	29	hap1	HiFi
PR01009	Lx	30	31	hap1	HiFi
PR01009	Lx	31	32	hap1	HiFi
PR01009	Lx	32	34	hap1	HiFi
PR01009	Lx	33	35	hap1	HiFi
PR01009	Lx	34	37	hap1	HiFi
PR01009	Lx	35	39	hap1	HiFi
PR01009	Lx	36	41	hap1	HiFi
PR01009	Lx	37	43	hap1	HiFi
PR01009	Lx	38	45	hap1	HiFi
PR01009	Lx	39	47	hap1	HiFi
PR01009	Lx	40	49	hap1	HiFi
PR01009	Lx	41	52	hap1	HiFi
PR01009	Lx	42	54	hap1	HiFi
PR01009	Lx	43	56	hap1	HiFi
PR01009	Lx	44	59	hap1	HiFi
PR01009	Lx	45	61	hap1	HiFi
PR01009	Lx	46	64	hap1	HiFi
PR01009	Lx	47	66	hap1	HiFi
PR01009	Lx	48	69	hap1	HiFi
PR01009	Lx	49	71	hap1	HiFi
PR01009	Lx	50	74	hap1	HiFi
PR01009	Lx	51	77	hap1	HiFi
PR01009	Lx	52	80	hap1	HiFi
PR01009	Lx	53	83	hap1	HiFi
PR01009	Lx	54	86	hap1	HiFi
PR01009	Lx	55	89	hap1	HiFi
PR01009	Lx	56	92	hap1	HiFi
PR01009	Lx	57	96	hap1	HiFi
PR01009	Lx	58	99	hap1	HiFi
PR01009	Lx	59	103	hap1	HiFi
PR01009	Lx	60	107	hap1	HiFi
PR01009	Lx	61	111	hap1	HiFi
PR01009	Lx	62	115	hap1	HiFi
PR01009	Lx	63	120	hap1	HiFi
PR01009	Lx	64	124	hap1	HiFi
PR01009	Lx	65	129	hap1	HiFi
PR01009	Lx	66	134	hap1	HiFi
PR01009	Lx	67	139	hap1	HiFi
PR01009	Lx	68	144	hap1	HiFi
PR01009	Lx	69	149	hap1	HiFi
PR01009	Lx	70	155	hap1	HiFi
PR01009	Lx	71	161	hap1	HiFi
PR01009	Lx	72	167	hap1	HiFi
PR01009	Lx	73	173	hap1	HiFi
PR01009	Lx	74	180	hap1	HiFi
PR01009	Lx	75	186	hap1	HiFi
PR01009	Lx	76	193	hap1	HiFi
PR01009	Lx	77	200	hap1	HiFi
PR01009	Lx	78	207	hap1	HiFi
PR01009	Lx	79	215	hap1	HiFi
PR01009	Lx	80	222	hap1	HiFi
PR01009	Lx	81	230	hap1	HiFi
PR01009	Lx	82	239	hap1	HiFi
PR01009	Lx	83	248	hap1	HiFi
PR01009	Lx	84	258	hap1	HiFi
PR01009	Lx	85	269	hap1	HiFi
PR01009	Lx	86	281	hap1	HiFi
PR01009	Lx	87	293	hap1	HiFi
PR01009	Lx	88	307	hap1	HiFi
PR01009	Lx	89	321	hap1	HiFi
PR01009	Lx	90	337	hap1	HiFi
PR01009	Lx	91	355	hap1	HiFi
PR01009	Lx	92	376	hap1	HiFi
PR01009	Lx	93	399	hap1	HiFi
PR01009	Lx	94	426	hap1	HiFi
PR01009	Lx	95	456	hap1	HiFi
PR01009	Lx	96	493	hap1	HiFi
PR01009	Lx	97	541	hap1	HiFi
PR01009	Lx	98	605	hap1	HiFi
PR01009	Lx	99	727	hap1	HiFi
PR01009	Lx	100	1343	hap1	HiFi
PR01009	NGx	1	72008718	hap1	HiFi
PR01009	NGx	2	72008718	hap1	HiFi
PR01009	NGx	3	53849809	hap1	HiFi
PR01009	NGx	4	53849809	hap1	HiFi
PR01009	NGx	5	53134202	hap1	HiFi
PR01009	NGx	6	46026899	hap1	HiFi
PR01009	NGx	7	46026899	hap1	HiFi
PR01009	NGx	8	45146716	hap1	HiFi
PR01009	NGx	9	41851343	hap1	HiFi
PR01009	NGx	10	41851343	hap1	HiFi
PR01009	NGx	11	39547081	hap1	HiFi
PR01009	NGx	12	39250882	hap1	HiFi
PR01009	NGx	13	37668584	hap1	HiFi
PR01009	NGx	14	33113401	hap1	HiFi
PR01009	NGx	15	32592604	hap1	HiFi
PR01009	NGx	16	32577410	hap1	HiFi
PR01009	NGx	17	29616791	hap1	HiFi
PR01009	NGx	18	29217670	hap1	HiFi
PR01009	NGx	19	28867238	hap1	HiFi
PR01009	NGx	20	26477412	hap1	HiFi
PR01009	NGx	21	25754334	hap1	HiFi
PR01009	NGx	22	25748115	hap1	HiFi
PR01009	NGx	23	24622302	hap1	HiFi
PR01009	NGx	24	23100057	hap1	HiFi
PR01009	NGx	25	22829480	hap1	HiFi
PR01009	NGx	26	22312324	hap1	HiFi
PR01009	NGx	27	22013266	hap1	HiFi
PR01009	NGx	28	21988805	hap1	HiFi
PR01009	NGx	29	20969022	hap1	HiFi
PR01009	NGx	30	20951728	hap1	HiFi
PR01009	NGx	31	20893819	hap1	HiFi
PR01009	NGx	32	20655384	hap1	HiFi
PR01009	NGx	33	19987353	hap1	HiFi
PR01009	NGx	34	19387409	hap1	HiFi
PR01009	NGx	35	18369283	hap1	HiFi
PR01009	NGx	36	16593029	hap1	HiFi
PR01009	NGx	37	16197175	hap1	HiFi
PR01009	NGx	38	16173914	hap1	HiFi
PR01009	NGx	39	15739405	hap1	HiFi
PR01009	NGx	40	15130660	hap1	HiFi
PR01009	NGx	41	14767688	hap1	HiFi
PR01009	NGx	42	13521347	hap1	HiFi
PR01009	NGx	43	13367135	hap1	HiFi
PR01009	NGx	44	13320343	hap1	HiFi
PR01009	NGx	45	13229883	hap1	HiFi
PR01009	NGx	46	13078931	hap1	HiFi
PR01009	NGx	47	13012605	hap1	HiFi
PR01009	NGx	48	12789253	hap1	HiFi
PR01009	NGx	49	12456417	hap1	HiFi
PR01009	NGx	50	12362508	hap1	HiFi
PR01009	NGx	51	11919894	hap1	HiFi
PR01009	NGx	52	11573387	hap1	HiFi
PR01009	NGx	53	11168963	hap1	HiFi
PR01009	NGx	54	10797136	hap1	HiFi
PR01009	NGx	55	10600342	hap1	HiFi
PR01009	NGx	56	10134231	hap1	HiFi
PR01009	NGx	57	9895830	hap1	HiFi
PR01009	NGx	58	9600647	hap1	HiFi
PR01009	NGx	59	9277123	hap1	HiFi
PR01009	NGx	60	8618468	hap1	HiFi
PR01009	NGx	61	8489814	hap1	HiFi
PR01009	NGx	62	7993422	hap1	HiFi
PR01009	NGx	63	7742653	hap1	HiFi
PR01009	NGx	64	7465557	hap1	HiFi
PR01009	NGx	65	7336140	hap1	HiFi
PR01009	NGx	66	7277399	hap1	HiFi
PR01009	NGx	67	7046212	hap1	HiFi
PR01009	NGx	68	6564344	hap1	HiFi
PR01009	NGx	69	6247478	hap1	HiFi
PR01009	NGx	70	6042151	hap1	HiFi
PR01009	NGx	71	5837048	hap1	HiFi
PR01009	NGx	72	5633075	hap1	HiFi
PR01009	NGx	73	5439156	hap1	HiFi
PR01009	NGx	74	5311528	hap1	HiFi
PR01009	NGx	75	5052242	hap1	HiFi
