genomeName	stat	v1	v2	type	method
PR00838	Lx	94	1535619.0	hap1	HiFi
PR00838	Lx	95	1351720.0	hap1	HiFi
PR00838	Lx	96	1085009.0	hap1	HiFi
PR00838	Lx	97	788748.0	hap1	HiFi
PR00838	Lx	98	539376.0	hap1	HiFi
PR00838	Lx	99	269694.0	hap1	HiFi
PR00838	Lx	100	9828.0	hap1	HiFi
PR00838	NGx	1	111198175.0	hap1	HiFi
PR00838	NGx	2	111198175.0	hap1	HiFi
PR00838	NGx	3	111198175.0	hap1	HiFi
PR00838	NGx	4	99094730.0	hap1	HiFi
PR00838	NGx	5	99094730.0	hap1	HiFi
PR00838	NGx	6	99094730.0	hap1	HiFi
PR00838	NGx	7	95217899.0	hap1	HiFi
PR00838	NGx	8	95217899.0	hap1	HiFi
PR00838	NGx	9	95217899.0	hap1	HiFi
PR00838	NGx	10	74447449.0	hap1	HiFi
PR00838	NGx	11	74447449.0	hap1	HiFi
PR00838	NGx	12	74447449.0	hap1	HiFi
PR00838	NGx	13	62723173.0	hap1	HiFi
PR00838	NGx	14	62723173.0	hap1	HiFi
PR00838	NGx	15	60049436.0	hap1	HiFi
PR00838	NGx	16	60049436.0	hap1	HiFi
PR00838	NGx	17	58795545.0	hap1	HiFi
PR00838	NGx	18	58795545.0	hap1	HiFi
PR00838	NGx	19	54870507.0	hap1	HiFi
PR00838	NGx	20	48336277.0	hap1	HiFi
PR00838	NGx	21	48336277.0	hap1	HiFi
PR00838	NGx	22	46113909.0	hap1	HiFi
PR00838	NGx	23	46036384.0	hap1	HiFi
PR00838	NGx	24	46036384.0	hap1	HiFi
PR00838	NGx	25	42419380.0	hap1	HiFi
PR00838	NGx	26	41704919.0	hap1	HiFi
PR00838	NGx	27	41704919.0	hap1	HiFi
PR00838	NGx	28	39543375.0	hap1	HiFi
PR00838	NGx	29	38076053.0	hap1	HiFi
PR00838	NGx	30	38023972.0	hap1	HiFi
PR00838	NGx	31	37750449.0	hap1	HiFi
PR00838	NGx	32	37750449.0	hap1	HiFi
PR00838	NGx	33	37524942.0	hap1	HiFi
PR00838	NGx	34	35929446.0	hap1	HiFi
PR00838	NGx	35	35146596.0	hap1	HiFi
PR00838	NGx	36	34158117.0	hap1	HiFi
PR00838	NGx	37	33411127.0	hap1	HiFi
PR00838	NGx	38	31367057.0	hap1	HiFi
PR00838	NGx	39	31356195.0	hap1	HiFi
PR00838	NGx	40	31188326.0	hap1	HiFi
PR00838	NGx	41	30816726.0	hap1	HiFi
PR00838	NGx	42	30663154.0	hap1	HiFi
PR00838	NGx	43	29568306.0	hap1	HiFi
PR00838	NGx	44	29102409.0	hap1	HiFi
PR00838	NGx	45	26264823.0	hap1	HiFi
PR00838	NGx	46	25358067.0	hap1	HiFi
PR00838	NGx	47	23162154.0	hap1	HiFi
PR00838	NGx	48	22030344.0	hap1	HiFi
PR00838	NGx	49	20344964.0	hap1	HiFi
PR00838	NGx	50	19167030.0	hap1	HiFi
PR00838	NGx	51	19029542.0	hap1	HiFi
PR00838	NGx	52	18663092.0	hap1	HiFi
PR00838	NGx	53	17993424.0	hap1	HiFi
PR00838	NGx	54	17701604.0	hap1	HiFi
PR00838	NGx	55	17415572.0	hap1	HiFi
PR00838	NGx	56	16844254.0	hap1	HiFi
PR00838	NGx	57	16152471.0	hap1	HiFi
PR00838	NGx	58	16119558.0	hap1	HiFi
PR00838	NGx	59	15407857.0	hap1	HiFi
PR00838	NGx	60	15116048.0	hap1	HiFi
PR00838	NGx	61	14224463.0	hap1	HiFi
PR00838	NGx	62	13783781.0	hap1	HiFi
PR00838	NGx	63	12952240.0	hap1	HiFi
PR00838	NGx	64	12482871.0	hap1	HiFi
PR00838	NGx	65	12371017.0	hap1	HiFi
PR00838	NGx	66	11981926.0	hap1	HiFi
PR00838	NGx	67	11492293.0	hap1	HiFi
PR00838	NGx	68	11072132.0	hap1	HiFi
PR00838	NGx	69	10607936.0	hap1	HiFi
PR00838	NGx	70	10442679.0	hap1	HiFi
PR00838	NGx	71	10142541.0	hap1	HiFi
PR00838	NGx	72	9731889.0	hap1	HiFi
PR00838	NGx	73	8992231.0	hap1	HiFi
PR00838	NGx	74	8572372.0	hap1	HiFi
PR00838	NGx	75	8111832.0	hap1	HiFi
PR00838	NGx	76	7710857.0	hap1	HiFi
PR00838	NGx	77	7522889.0	hap1	HiFi
PR00838	NGx	78	7284646.0	hap1	HiFi
PR00838	NGx	79	7152353.0	hap1	HiFi
PR00838	NGx	80	6932939.0	hap1	HiFi
PR00838	NGx	81	6331568.0	hap1	HiFi
PR00838	NGx	82	5916190.0	hap1	HiFi
PR00838	NGx	83	5617338.0	hap1	HiFi
PR00838	NGx	84	5314591.0	hap1	HiFi
PR00838	NGx	85	4699365.0	hap1	HiFi
PR00838	NGx	86	4539189.0	hap1	HiFi
PR00838	NGx	87	4283329.0	hap1	HiFi
PR00838	NGx	88	3952824.0	hap1	HiFi
PR00838	NGx	89	3468671.0	hap1	HiFi
PR00838	NGx	90	3187664.0	hap1	HiFi
PR00838	NGx	91	2838573.0	hap1	HiFi
PR00838	NGx	92	2584174.0	hap1	HiFi
PR00838	NGx	93	2188483.0	hap1	HiFi
PR00838	NGx	94	1955041.0	hap1	HiFi
PR00838	NGx	95	1692744.0	hap1	HiFi
PR00838	NGx	96	1532000.0	hap1	HiFi
PR00838	NGx	97	1324550.0	hap1	HiFi
PR00838	NGx	98	1063165.0	hap1	HiFi
PR00838	NGx	99	756889.0	hap1	HiFi
PR00838	NGx	100	525038.0	hap1	HiFi
PR00838	LGx	1	1.0	hap1	HiFi
PR00838	LGx	2	1.0	hap1	HiFi
PR00838	LGx	3	1.0	hap1	HiFi
PR00838	LGx	4	2.0	hap1	HiFi
PR00838	LGx	5	2.0	hap1	HiFi
PR00838	LGx	6	2.0	hap1	HiFi
PR00838	LGx	7	3.0	hap1	HiFi
PR00838	LGx	8	3.0	hap1	HiFi
PR00838	LGx	9	3.0	hap1	HiFi
PR00838	LGx	10	4.0	hap1	HiFi
PR00838	LGx	11	4.0	hap1	HiFi
PR00838	LGx	12	4.0	hap1	HiFi
PR00838	LGx	13	5.0	hap1	HiFi
PR00838	LGx	14	5.0	hap1	HiFi
PR00838	LGx	15	6.0	hap1	HiFi
PR00838	LGx	16	6.0	hap1	HiFi
PR00838	LGx	17	7.0	hap1	HiFi
PR00838	LGx	18	7.0	hap1	HiFi
PR00838	LGx	19	8.0	hap1	HiFi
PR00838	LGx	20	9.0	hap1	HiFi
PR00838	LGx	21	9.0	hap1	HiFi
PR00838	LGx	22	10.0	hap1	HiFi
PR00838	LGx	23	11.0	hap1	HiFi
PR00838	LGx	24	11.0	hap1	HiFi
PR00838	LGx	25	12.0	hap1	HiFi
PR00838	LGx	26	13.0	hap1	HiFi
PR00838	LGx	27	13.0	hap1	HiFi
PR00838	LGx	28	14.0	hap1	HiFi
PR00838	LGx	29	15.0	hap1	HiFi
PR00838	LGx	30	16.0	hap1	HiFi
PR00838	LGx	31	17.0	hap1	HiFi
PR00838	LGx	32	17.0	hap1	HiFi
PR00838	LGx	33	18.0	hap1	HiFi
PR00838	LGx	34	19.0	hap1	HiFi
PR00838	LGx	35	20.0	hap1	HiFi
PR00838	LGx	36	21.0	hap1	HiFi
PR00838	LGx	37	22.0	hap1	HiFi
PR00838	LGx	38	23.0	hap1	HiFi
PR00838	LGx	39	24.0	hap1	HiFi
PR00838	LGx	40	25.0	hap1	HiFi
PR00838	LGx	41	26.0	hap1	HiFi
PR00838	LGx	42	27.0	hap1	HiFi
PR00838	LGx	43	28.0	hap1	HiFi
PR00838	LGx	44	29.0	hap1	HiFi
PR00838	LGx	45	30.0	hap1	HiFi
PR00838	LGx	46	31.0	hap1	HiFi
PR00838	LGx	47	32.0	hap1	HiFi
PR00838	LGx	48	34.0	hap1	HiFi
PR00838	LGx	49	35.0	hap1	HiFi
PR00838	LGx	50	37.0	hap1	HiFi
PR00838	LGx	51	38.0	hap1	HiFi
PR00838	LGx	52	40.0	hap1	HiFi
PR00838	LGx	53	42.0	hap1	HiFi
PR00838	LGx	54	44.0	hap1	HiFi
PR00838	LGx	55	45.0	hap1	HiFi
PR00838	LGx	56	47.0	hap1	HiFi
PR00838	LGx	57	49.0	hap1	HiFi
PR00838	LGx	58	51.0	hap1	HiFi
PR00838	LGx	59	53.0	hap1	HiFi
PR00838	LGx	60	55.0	hap1	HiFi
PR00838	LGx	61	57.0	hap1	HiFi
PR00838	LGx	62	59.0	hap1	HiFi
PR00838	LGx	63	62.0	hap1	HiFi
PR00838	LGx	64	64.0	hap1	HiFi
PR00838	LGx	65	66.0	hap1	HiFi
PR00838	LGx	66	69.0	hap1	HiFi
PR00838	LGx	67	72.0	hap1	HiFi
PR00838	LGx	68	74.0	hap1	HiFi
PR00838	LGx	69	77.0	hap1	HiFi
PR00838	LGx	70	80.0	hap1	HiFi
PR00838	LGx	71	83.0	hap1	HiFi
PR00838	LGx	72	86.0	hap1	HiFi
PR00838	LGx	73	90.0	hap1	HiFi
PR00838	LGx	74	93.0	hap1	HiFi
PR00838	LGx	75	97.0	hap1	HiFi
PR00838	LGx	76	101.0	hap1	HiFi
PR00838	LGx	77	105.0	hap1	HiFi
PR00838	LGx	78	109.0	hap1	HiFi
PR00838	LGx	79	113.0	hap1	HiFi
PR00838	LGx	80	118.0	hap1	HiFi
PR00838	LGx	81	123.0	hap1	HiFi
PR00838	LGx	82	128.0	hap1	HiFi
PR00838	LGx	83	133.0	hap1	HiFi
PR00838	LGx	84	139.0	hap1	HiFi
PR00838	LGx	85	145.0	hap1	HiFi
PR00838	LGx	86	151.0	hap1	HiFi
PR00838	LGx	87	158.0	hap1	HiFi
PR00838	LGx	88	166.0	hap1	HiFi
PR00838	LGx	89	174.0	hap1	HiFi
PR00838	LGx	90	183.0	hap1	HiFi
PR00838	LGx	91	194.0	hap1	HiFi
PR00838	LGx	92	205.0	hap1	HiFi
PR00838	LGx	93	218.0	hap1	HiFi
PR00838	LGx	94	233.0	hap1	HiFi
PR00838	LGx	95	250.0	hap1	HiFi
PR00838	LGx	96	269.0	hap1	HiFi
PR00838	LGx	97	291.0	hap1	HiFi
PR00838	LGx	98	317.0	hap1	HiFi
PR00838	LGx	99	351.0	hap1	HiFi
PR00838	LGx	100	398.0	hap1	HiFi
PR00838	auN	3125393508	486.02744	hap2	HiFi
PR00838	auNG	3100000000	490.0087	hap2	HiFi
PR00838	Nx	1	81908201.0	hap2	HiFi
PR00838	Nx	2	81908201.0	hap2	HiFi
PR00838	Nx	3	77706430.0	hap2	HiFi
PR00838	Nx	4	77706430.0	hap2	HiFi
PR00838	Nx	5	77706430.0	hap2	HiFi
PR00838	Nx	6	76563682.0	hap2	HiFi
PR00838	Nx	7	76563682.0	hap2	HiFi
PR00838	Nx	8	69880871.0	hap2	HiFi
PR00838	Nx	9	69880871.0	hap2	HiFi
PR00838	Nx	10	69108211.0	hap2	HiFi
PR00838	Nx	11	69108211.0	hap2	HiFi
PR00838	Nx	12	69108211.0	hap2	HiFi
PR00838	Nx	13	60504207.0	hap2	HiFi
PR00838	Nx	14	57521297.0	hap2	HiFi
PR00838	Nx	15	57521297.0	hap2	HiFi
PR00838	Nx	16	51624079.0	hap2	HiFi
PR00838	Nx	17	51624079.0	hap2	HiFi
PR00838	Nx	18	50850999.0	hap2	HiFi
PR00838	Nx	19	50850999.0	hap2	HiFi
PR00838	Nx	20	49934571.0	hap2	HiFi
PR00838	Nx	21	46619635.0	hap2	HiFi
PR00838	Nx	22	46619635.0	hap2	HiFi
PR00838	Nx	23	46119958.0	hap2	HiFi
PR00838	Nx	24	44953050.0	hap2	HiFi
PR00838	Nx	25	44953050.0	hap2	HiFi
PR00838	Nx	26	37817814.0	hap2	HiFi
PR00838	Nx	27	35618518.0	hap2	HiFi
PR00838	Nx	28	34809928.0	hap2	HiFi
PR00838	Nx	29	33636372.0	hap2	HiFi
PR00838	Nx	30	33284263.0	hap2	HiFi
PR00838	Nx	31	32314532.0	hap2	HiFi
PR00838	Nx	32	29349340.0	hap2	HiFi
PR00838	Nx	33	29242629.0	hap2	HiFi
PR00838	Nx	34	29117309.0	hap2	HiFi
PR00838	Nx	35	28593261.0	hap2	HiFi
PR00838	Nx	36	28381528.0	hap2	HiFi
PR00838	Nx	37	28367425.0	hap2	HiFi
PR00838	Nx	38	28148275.0	hap2	HiFi
PR00838	Nx	39	27172961.0	hap2	HiFi
PR00838	Nx	40	23700988.0	hap2	HiFi
PR00838	Nx	41	22985657.0	hap2	HiFi
PR00838	Nx	42	22791653.0	hap2	HiFi
PR00838	Nx	43	22105322.0	hap2	HiFi
PR00838	Nx	44	21993293.0	hap2	HiFi
PR00838	Nx	45	21056304.0	hap2	HiFi
PR00838	Nx	46	20457733.0	hap2	HiFi
PR00838	Nx	47	20090642.0	hap2	HiFi
PR00838	Nx	48	19959403.0	hap2	HiFi
PR00838	Nx	49	19275845.0	hap2	HiFi
PR00838	Nx	50	18391163.0	hap2	HiFi
PR00838	Nx	51	18000566.0	hap2	HiFi
PR00838	Nx	52	17759623.0	hap2	HiFi
PR00838	Nx	53	17202080.0	hap2	HiFi
PR00838	Nx	54	16087691.0	hap2	HiFi
PR00838	Nx	55	16079260.0	hap2	HiFi
PR00838	Nx	56	14992238.0	hap2	HiFi
PR00838	Nx	57	14528732.0	hap2	HiFi
PR00838	Nx	58	13706848.0	hap2	HiFi
PR00838	Nx	59	13436994.0	hap2	HiFi
PR00838	Nx	60	12998585.0	hap2	HiFi
PR00838	Nx	61	12352296.0	hap2	HiFi
PR00838	Nx	62	12188257.0	hap2	HiFi
PR00838	Nx	63	11858048.0	hap2	HiFi
PR00838	Nx	64	11380732.0	hap2	HiFi
PR00838	Nx	65	10852229.0	hap2	HiFi
PR00838	Nx	66	10411973.0	hap2	HiFi
PR00838	Nx	67	9655150.0	hap2	HiFi
PR00838	Nx	68	8946646.0	hap2	HiFi
PR00838	Nx	69	8343174.0	hap2	HiFi
PR00838	Nx	70	8071385.0	hap2	HiFi
PR00838	Nx	71	8015296.0	hap2	HiFi
PR00838	Nx	72	7844541.0	hap2	HiFi
PR00838	Nx	73	7307585.0	hap2	HiFi
PR00838	Nx	74	7080519.0	hap2	HiFi
PR00838	Nx	75	7024082.0	hap2	HiFi
PR00838	Nx	76	6648628.0	hap2	HiFi
PR00838	Nx	77	6307479.0	hap2	HiFi
PR00838	Nx	78	6048700.0	hap2	HiFi
PR00838	Nx	79	5811666.0	hap2	HiFi
PR00838	Nx	80	5511262.0	hap2	HiFi
PR00838	Nx	81	5116214.0	hap2	HiFi
PR00838	Nx	82	4672564.0	hap2	HiFi
PR00838	Nx	83	4293108.0	hap2	HiFi
PR00838	Nx	84	4003451.0	hap2	HiFi
PR00838	Nx	85	3694424.0	hap2	HiFi
PR00838	Nx	86	3414715.0	hap2	HiFi
PR00838	Nx	87	3249522.0	hap2	HiFi
PR00838	Nx	88	3006853.0	hap2	HiFi
PR00838	Nx	89	2810478.0	hap2	HiFi
PR00838	Nx	90	2604289.0	hap2	HiFi
PR00838	Nx	91	2383017.0	hap2	HiFi
PR00838	Nx	92	2134534.0	hap2	HiFi
PR00838	Nx	93	1848524.0	hap2	HiFi
PR00838	Nx	94	1485550.0	hap2	HiFi
PR00838	Nx	95	1324274.0	hap2	HiFi
PR00838	Nx	96	1079481.0	hap2	HiFi
PR00838	Nx	97	894719.0	hap2	HiFi
PR00838	Nx	98	640083.0	hap2	HiFi
PR00838	Nx	99	312098.0	hap2	HiFi
PR00838	Nx	100	6092.0	hap2	HiFi
PR00838	Lx	1	81908201.0	hap2	HiFi
PR00838	Lx	2	81908201.0	hap2	HiFi
PR00838	Lx	3	77706430.0	hap2	HiFi
PR00838	Lx	4	77706430.0	hap2	HiFi
PR00838	Lx	5	77706430.0	hap2	HiFi
PR00838	Lx	6	76563682.0	hap2	HiFi
PR00838	Lx	7	76563682.0	hap2	HiFi
PR00838	Lx	8	69880871.0	hap2	HiFi
PR00838	Lx	9	69880871.0	hap2	HiFi
PR00838	Lx	10	69108211.0	hap2	HiFi
PR00838	Lx	11	69108211.0	hap2	HiFi
PR00838	Lx	12	69108211.0	hap2	HiFi
PR00838	Lx	13	60504207.0	hap2	HiFi
PR00838	Lx	14	57521297.0	hap2	HiFi
PR00838	Lx	15	57521297.0	hap2	HiFi
PR00838	Lx	16	51624079.0	hap2	HiFi
PR00838	Lx	17	51624079.0	hap2	HiFi
PR00838	Lx	18	50850999.0	hap2	HiFi
PR00838	Lx	19	50850999.0	hap2	HiFi
PR00838	Lx	20	49934571.0	hap2	HiFi
PR00838	Lx	21	46619635.0	hap2	HiFi
PR00838	Lx	22	46619635.0	hap2	HiFi
PR00838	Lx	23	46119958.0	hap2	HiFi
PR00838	Lx	24	44953050.0	hap2	HiFi
PR00838	Lx	25	44953050.0	hap2	HiFi
PR00838	Lx	26	37817814.0	hap2	HiFi
PR00838	Lx	27	35618518.0	hap2	HiFi
PR00838	Lx	28	34809928.0	hap2	HiFi
PR00838	Lx	29	33636372.0	hap2	HiFi
PR00838	Lx	30	33284263.0	hap2	HiFi
PR00838	Lx	31	32314532.0	hap2	HiFi
PR00838	Lx	32	29349340.0	hap2	HiFi
PR00838	Lx	33	29242629.0	hap2	HiFi
PR00838	Lx	34	29117309.0	hap2	HiFi
PR00838	Lx	35	28593261.0	hap2	HiFi
PR00838	Lx	36	28381528.0	hap2	HiFi
PR00838	Lx	37	28367425.0	hap2	HiFi
PR00838	Lx	38	28148275.0	hap2	HiFi
PR00838	Lx	39	27172961.0	hap2	HiFi
PR00838	Lx	40	23700988.0	hap2	HiFi
PR00838	Lx	41	22985657.0	hap2	HiFi
PR00838	Lx	42	22791653.0	hap2	HiFi
PR00838	Lx	43	22105322.0	hap2	HiFi
PR00838	Lx	44	21993293.0	hap2	HiFi
PR00838	Lx	45	21056304.0	hap2	HiFi
PR00838	Lx	46	20457733.0	hap2	HiFi
PR00838	Lx	47	20090642.0	hap2	HiFi
PR00838	Lx	48	19959403.0	hap2	HiFi
PR00838	Lx	49	19275845.0	hap2	HiFi
PR00838	Lx	50	18391163.0	hap2	HiFi
PR00838	Lx	51	18000566.0	hap2	HiFi
PR00838	Lx	52	17759623.0	hap2	HiFi
PR00838	Lx	53	17202080.0	hap2	HiFi
PR00838	Lx	54	16087691.0	hap2	HiFi
PR00838	Lx	55	16079260.0	hap2	HiFi
PR00838	Lx	56	14992238.0	hap2	HiFi
PR00838	Lx	57	14528732.0	hap2	HiFi
PR00838	Lx	58	13706848.0	hap2	HiFi
PR00838	Lx	59	13436994.0	hap2	HiFi
PR00838	Lx	60	12998585.0	hap2	HiFi
PR00838	Lx	61	12352296.0	hap2	HiFi
PR00838	Lx	62	12188257.0	hap2	HiFi
PR00838	Lx	63	11858048.0	hap2	HiFi
PR00838	Lx	64	11380732.0	hap2	HiFi
PR00838	Lx	65	10852229.0	hap2	HiFi
PR00838	Lx	66	10411973.0	hap2	HiFi
PR00838	Lx	67	9655150.0	hap2	HiFi
PR00838	Lx	68	8946646.0	hap2	HiFi
PR00838	Lx	69	8343174.0	hap2	HiFi
PR00838	Lx	70	8071385.0	hap2	HiFi
PR00838	Lx	71	8015296.0	hap2	HiFi
PR00838	Lx	72	7844541.0	hap2	HiFi
PR00838	Lx	73	7307585.0	hap2	HiFi
PR00838	Lx	74	7080519.0	hap2	HiFi
PR00838	Lx	75	7024082.0	hap2	HiFi
PR00838	Lx	76	6648628.0	hap2	HiFi
PR00838	Lx	77	6307479.0	hap2	HiFi
PR00838	Lx	78	6048700.0	hap2	HiFi
PR00838	Lx	79	5811666.0	hap2	HiFi
PR00838	Lx	80	5511262.0	hap2	HiFi
PR00838	Lx	81	5116214.0	hap2	HiFi
PR00838	Lx	82	4672564.0	hap2	HiFi
PR00838	Lx	83	4293108.0	hap2	HiFi
PR00838	Lx	84	4003451.0	hap2	HiFi
PR00838	Lx	85	3694424.0	hap2	HiFi
PR00838	Lx	86	3414715.0	hap2	HiFi
PR00838	Lx	87	3249522.0	hap2	HiFi
PR00838	Lx	88	3006853.0	hap2	HiFi
PR00838	Lx	89	2810478.0	hap2	HiFi
PR00838	Lx	90	2604289.0	hap2	HiFi
PR00838	Lx	91	2383017.0	hap2	HiFi
PR00838	Lx	92	2134534.0	hap2	HiFi
PR00838	Lx	93	1848524.0	hap2	HiFi
PR00838	Lx	94	1485550.0	hap2	HiFi
PR00838	Lx	95	1324274.0	hap2	HiFi
PR00838	Lx	96	1079481.0	hap2	HiFi
PR00838	Lx	97	894719.0	hap2	HiFi
PR00838	Lx	98	640083.0	hap2	HiFi
PR00838	Lx	99	312098.0	hap2	HiFi
PR00838	Lx	100	6092.0	hap2	HiFi
PR00838	NGx	1	81908201.0	hap2	HiFi
PR00838	NGx	2	81908201.0	hap2	HiFi
PR00838	NGx	3	77706430.0	hap2	HiFi
PR00838	NGx	4	77706430.0	hap2	HiFi
PR00838	NGx	5	77706430.0	hap2	HiFi
PR00838	NGx	6	76563682.0	hap2	HiFi
PR00838	NGx	7	76563682.0	hap2	HiFi
PR00838	NGx	8	69880871.0	hap2	HiFi
PR00838	NGx	9	69880871.0	hap2	HiFi
PR00838	NGx	10	69108211.0	hap2	HiFi
PR00838	NGx	11	69108211.0	hap2	HiFi
PR00838	NGx	12	69108211.0	hap2	HiFi
PR00838	NGx	13	60504207.0	hap2	HiFi
PR00838	NGx	14	60504207.0	hap2	HiFi
PR00838	NGx	15	57521297.0	hap2	HiFi
PR00838	NGx	16	51624079.0	hap2	HiFi
PR00838	NGx	17	51624079.0	hap2	HiFi
PR00838	NGx	18	50850999.0	hap2	HiFi
PR00838	NGx	19	50850999.0	hap2	HiFi
PR00838	NGx	20	49934571.0	hap2	HiFi
PR00838	NGx	21	46619635.0	hap2	HiFi
PR00838	NGx	22	46619635.0	hap2	HiFi
PR00838	NGx	23	46119958.0	hap2	HiFi
PR00838	NGx	24	44953050.0	hap2	HiFi
PR00838	NGx	25	44953050.0	hap2	HiFi
PR00838	NGx	26	37817814.0	hap2	HiFi
PR00838	NGx	27	35618518.0	hap2	HiFi
PR00838	NGx	28	34809928.0	hap2	HiFi
PR00838	NGx	29	33636372.0	hap2	HiFi
PR00838	NGx	30	33284263.0	hap2	HiFi
PR00838	NGx	31	32314532.0	hap2	HiFi
PR00838	NGx	32	29349340.0	hap2	HiFi
PR00838	NGx	33	29242629.0	hap2	HiFi
PR00838	NGx	34	29117309.0	hap2	HiFi
PR00838	NGx	35	28593261.0	hap2	HiFi
PR00838	NGx	36	28381528.0	hap2	HiFi
PR00838	NGx	37	28367425.0	hap2	HiFi
PR00838	NGx	38	28148275.0	hap2	HiFi
PR00838	NGx	39	27172961.0	hap2	HiFi
PR00838	NGx	40	26827232.0	hap2	HiFi
PR00838	NGx	41	22985657.0	hap2	HiFi
PR00838	NGx	42	22791653.0	hap2	HiFi
PR00838	NGx	43	22544021.0	hap2	HiFi
PR00838	NGx	44	21993293.0	hap2	HiFi
PR00838	NGx	45	21397309.0	hap2	HiFi
PR00838	NGx	46	20457733.0	hap2	HiFi
PR00838	NGx	47	20382423.0	hap2	HiFi
PR00838	NGx	48	19959403.0	hap2	HiFi
PR00838	NGx	49	19898231.0	hap2	HiFi
PR00838	NGx	50	18391163.0	hap2	HiFi
PR00838	NGx	51	18218446.0	hap2	HiFi
PR00838	NGx	52	17993405.0	hap2	HiFi
PR00838	NGx	53	17753919.0	hap2	HiFi
PR00838	NGx	54	17076966.0	hap2	HiFi
PR00838	NGx	55	16079260.0	hap2	HiFi
PR00838	NGx	56	15039283.0	hap2	HiFi
PR00838	NGx	57	14903035.0	hap2	HiFi
PR00838	NGx	58	14449077.0	hap2	HiFi
PR00838	NGx	59	13523521.0	hap2	HiFi
PR00838	NGx	60	13313934.0	hap2	HiFi
PR00838	NGx	61	12477619.0	hap2	HiFi
PR00838	NGx	62	12263827.0	hap2	HiFi
PR00838	NGx	63	12008880.0	hap2	HiFi
PR00838	NGx	64	11486477.0	hap2	HiFi
PR00838	NGx	65	11361886.0	hap2	HiFi
PR00838	NGx	66	10832194.0	hap2	HiFi
PR00838	NGx	67	9704528.0	hap2	HiFi
PR00838	NGx	68	9559433.0	hap2	HiFi
PR00838	NGx	69	8869855.0	hap2	HiFi
PR00838	NGx	70	8341486.0	hap2	HiFi
PR00838	NGx	71	8056169.0	hap2	HiFi
PR00838	NGx	72	7962457.0	hap2	HiFi
PR00838	NGx	73	7590298.0	hap2	HiFi
PR00838	NGx	74	7272336.0	hap2	HiFi
PR00838	NGx	75	7073575.0	hap2	HiFi
PR00838	NGx	76	6801038.0	hap2	HiFi
PR00838	NGx	77	6481156.0	hap2	HiFi
PR00838	NGx	78	6278367.0	hap2	HiFi
PR00838	NGx	79	5886017.0	hap2	HiFi
PR00838	NGx	80	5568436.0	hap2	HiFi
PR00838	NGx	81	5377394.0	hap2	HiFi
PR00838	NGx	82	5017742.0	hap2	HiFi
PR00838	NGx	83	4533577.0	hap2	HiFi
PR00838	NGx	84	4273421.0	hap2	HiFi
PR00838	NGx	85	3861304.0	hap2	HiFi
PR00838	NGx	86	3616396.0	hap2	HiFi
PR00838	NGx	87	3377521.0	hap2	HiFi
PR00838	NGx	88	3169029.0	hap2	HiFi
PR00838	NGx	89	2976079.0	hap2	HiFi
PR00838	NGx	90	2774936.0	hap2	HiFi
PR00838	NGx	91	2557003.0	hap2	HiFi
PR00838	NGx	92	2331069.0	hap2	HiFi
PR00838	NGx	93	2111523.0	hap2	HiFi
PR00838	NGx	94	1780512.0	hap2	HiFi
PR00838	NGx	95	1448287.0	hap2	HiFi
PR00838	NGx	96	1231997.0	hap2	HiFi
PR00838	NGx	97	1064125.0	hap2	HiFi
PR00838	NGx	98	845769.0	hap2	HiFi
PR00838	NGx	99	586121.0	hap2	HiFi
PR00838	NGx	100	263483.0	hap2	HiFi
PR00838	LGx	1	1.0	hap2	HiFi
PR00838	LGx	2	1.0	hap2	HiFi
PR00838	LGx	3	2.0	hap2	HiFi
PR00838	LGx	4	2.0	hap2	HiFi
PR00838	LGx	5	2.0	hap2	HiFi
PR00838	LGx	6	3.0	hap2	HiFi
PR00838	LGx	7	3.0	hap2	HiFi
PR00838	LGx	8	4.0	hap2	HiFi
PR00838	LGx	9	4.0	hap2	HiFi
PR00838	LGx	10	5.0	hap2	HiFi
PR00838	LGx	11	5.0	hap2	HiFi
PR00838	LGx	12	5.0	hap2	HiFi
PR00838	LGx	13	6.0	hap2	HiFi
PR00838	LGx	14	6.0	hap2	HiFi
PR00838	LGx	15	7.0	hap2	HiFi
PR00838	LGx	16	8.0	hap2	HiFi
PR00838	LGx	17	8.0	hap2	HiFi
PR00838	LGx	18	9.0	hap2	HiFi
PR00838	LGx	19	9.0	hap2	HiFi
PR00838	LGx	20	10.0	hap2	HiFi
PR00838	LGx	21	11.0	hap2	HiFi
PR00838	LGx	22	11.0	hap2	HiFi
PR00838	LGx	23	12.0	hap2	HiFi
PR00838	LGx	24	13.0	hap2	HiFi
PR00838	LGx	25	13.0	hap2	HiFi
PR00838	LGx	26	14.0	hap2	HiFi
PR00838	LGx	27	15.0	hap2	HiFi
PR00838	LGx	28	16.0	hap2	HiFi
PR00838	LGx	29	17.0	hap2	HiFi
PR00838	LGx	30	18.0	hap2	HiFi
PR00838	LGx	31	19.0	hap2	HiFi
PR00838	LGx	32	20.0	hap2	HiFi
PR00838	LGx	33	21.0	hap2	HiFi
PR00838	LGx	34	22.0	hap2	HiFi
PR00838	LGx	35	23.0	hap2	HiFi
PR00838	LGx	36	24.0	hap2	HiFi
PR00838	LGx	37	25.0	hap2	HiFi
PR00838	LGx	38	26.0	hap2	HiFi
PR00838	LGx	39	27.0	hap2	HiFi
PR00838	LGx	40	28.0	hap2	HiFi
