chrom,endLength,startLength,sample
chr23_hap1_hsa22,0,0,PR00834.hap2
chrX_hap1_hsaX,7327,13248,PR00834.hap2
chr1_hap1_hsa1,0,0,PR00512.hap2
chr2_hap1_hsa3,11413,0,PR00512.hap2
chr3_hap1_hsa4,0,7567,PR00512.hap2
chr4_hap1_hsa5,0,0,PR00512.hap2
chr5_hap1_hsa6,0,0,PR00512.hap2
chr6_hap1_hsa7,0,0,PR00512.hap2
chr7_hap1_hsa8,8347,0,PR00512.hap2
chr8_hap1_hsa10,1442,0,PR00512.hap2
chr9_hap1_hsa11,0,0,PR00512.hap2
chr10_hap1_hsa12,3261,4097,PR00512.hap2
chr11_hap1_hsa9,0,0,PR00512.hap2
chr12_hap1_hsa2a,0,0,PR00512.hap2
chr13_hap1_hsa2b,4062,0,PR00512.hap2
chr14_hap1_hsa13,10821,0,PR00512.hap2
chr15_hap1_hsa14,0,13911,PR00512.hap2
chr16_hap1_hsa15,9004,0,PR00512.hap2
chr17_hap1_hsa18,0,0,PR00512.hap2
chr18_hap1_hsa16,0,0,PR00512.hap2
chr19_hap1_hsa17,0,0,PR00512.hap2
chr20_hap1_hsa19,13779,0,PR00512.hap2
chr21_hap1_hsa20,0,0,PR00512.hap2
chr22_hap1_hsa21,0,9013,PR00512.hap2
chr23_hap1_hsa22,10515,0,PR00512.hap2
chrX_hap1_hsaX,9815,0,PR00512.hap2
chr1_hap1_hsa1,0,5130,PR00496A.hap2
chr2_hap1_hsa3,1506,0,PR00496A.hap2
chr3_hap1_hsa4,0,12727,PR00496A.hap2
chr4_hap1_hsa5,4176,2666,PR00496A.hap2
chr5_hap1_hsa6,0,3923,PR00496A.hap2
chr6_hap1_hsa7,0,5693,PR00496A.hap2
chr7_hap1_hsa8,0,0,PR00496A.hap2
chr8_hap1_hsa10,4295,0,PR00496A.hap2
chr9_hap1_hsa11,6904,0,PR00496A.hap2
chr10_hap1_hsa12,0,2705,PR00496A.hap2
chr11_hap1_hsa9,0,0,PR00496A.hap2
chr12_hap1_hsa2a,3893,0,PR00496A.hap2
chr13_hap1_hsa2b,0,0,PR00496A.hap2
chr14_hap1_hsa13,0,0,PR00496A.hap2
chr15_hap1_hsa14,0,0,PR00496A.hap2
chr16_hap1_hsa15,0,0,PR00496A.hap2
chr17_hap1_hsa18,3894,0,PR00496A.hap2
chr18_hap1_hsa16,0,0,PR00496A.hap2
chr19_hap1_hsa17,0,0,PR00496A.hap2
chr20_hap1_hsa19,0,5150,PR00496A.hap2
chr21_hap1_hsa20,3745,0,PR00496A.hap2
chr22_hap1_hsa21,0,0,PR00496A.hap2
chr23_hap1_hsa22,0,0,PR00496A.hap2
chrX_hap1_hsaX,5181,0,PR00496A.hap2
chr1_hap1_hsa1,0,5294,PR00496A.hap1
chr2_hap1_hsa3,0,10774,PR00496A.hap1
chr3_hap1_hsa4,0,4070,PR00496A.hap1
chr4_hap1_hsa5,0,6821,PR00496A.hap1
chr5_hap1_hsa6,0,0,PR00496A.hap1
chr6_hap1_hsa7,2179,0,PR00496A.hap1
chr7_hap1_hsa8,11775,0,PR00496A.hap1
chr8_hap1_hsa10,0,10123,PR00496A.hap1
chr9_hap1_hsa11,2796,0,PR00496A.hap1
chr10_hap1_hsa12,10594,0,PR00496A.hap1
chr11_hap1_hsa9,4392,0,PR00496A.hap1
chr12_hap1_hsa2a,6100,0,PR00496A.hap1
chr13_hap1_hsa2b,0,0,PR00496A.hap1
chr14_hap1_hsa13,1731,5950,PR00496A.hap1
chr15_hap1_hsa14,0,0,PR00496A.hap1
chr16_hap1_hsa15,0,0,PR00496A.hap1
chr17_hap1_hsa18,0,0,PR00496A.hap1
chr18_hap1_hsa16,0,891,PR00496A.hap1
chr19_hap1_hsa17,0,0,PR00496A.hap1
chr20_hap1_hsa19,0,0,PR00496A.hap1
chr21_hap1_hsa20,0,0,PR00496A.hap1
chr22_hap1_hsa21,0,0,PR00496A.hap1
chr23_hap1_hsa22,0,0,PR00496A.hap1
chrX_hap1_hsaX,0,3639,PR00496A.hap1
chr1_hap1_hsa1,0,2591,AG16618_12.hap2
chr2_hap1_hsa3,3103,0,AG16618_12.hap2
chr3_hap1_hsa4,0,1882,AG16618_12.hap2
chr4_hap1_hsa5,0,0,AG16618_12.hap2
chr5_hap1_hsa6,6861,0,AG16618_12.hap2
chr6_hap1_hsa7,0,0,AG16618_12.hap2
chr7_hap1_hsa8,0,0,AG16618_12.hap2
chr8_hap1_hsa10,0,1813,AG16618_12.hap2
chr9_hap1_hsa11,0,0,AG16618_12.hap2
chr10_hap1_hsa12,4603,0,AG16618_12.hap2
chr11_hap1_hsa9,4132,0,AG16618_12.hap2
chr12_hap1_hsa2a,6047,0,AG16618_12.hap2
chr13_hap1_hsa2b,6573,0,AG16618_12.hap2
chr14_hap1_hsa13,1455,0,AG16618_12.hap2
chr15_hap1_hsa14,0,0,AG16618_12.hap2
chr16_hap1_hsa15,3823,0,AG16618_12.hap2
chr17_hap1_hsa18,0,0,AG16618_12.hap2
chr18_hap1_hsa16,0,0,AG16618_12.hap2
chr19_hap1_hsa17,0,0,AG16618_12.hap2
chr20_hap1_hsa19,0,0,AG16618_12.hap2
chr21_hap1_hsa20,0,0,AG16618_12.hap2
chr22_hap1_hsa21,0,2254,AG16618_12.hap2
chr23_hap1_hsa22,0,0,AG16618_12.hap2
chrX_hap1_hsaX,8065,0,AG16618_12.hap2
chr1_hap1_hsa1,0,0,AG18360_11.hap2
chr2_hap1_hsa3,0,0,AG18360_11.hap2
chr3_hap1_hsa4,0,0,AG18360_11.hap2
chr4_hap1_hsa5,0,0,AG18360_11.hap2
chr5_hap1_hsa6,0,0,AG18360_11.hap2
chr6_hap1_hsa7,0,6735,AG18360_11.hap2
chr7_hap1_hsa8,0,0,AG18360_11.hap2
chr8_hap1_hsa10,0,0,AG18360_11.hap2
chr9_hap1_hsa11,8454,0,AG18360_11.hap2
chr10_hap1_hsa12,0,0,AG18360_11.hap2
chr11_hap1_hsa9,0,8602,AG18360_11.hap2
chr12_hap1_hsa2a,0,0,AG18360_11.hap2
chr13_hap1_hsa2b,0,0,AG18360_11.hap2
chr14_hap1_hsa13,0,0,AG18360_11.hap2
chr15_hap1_hsa14,3957,0,AG18360_11.hap2
chr16_hap1_hsa15,0,0,AG18360_11.hap2
chr17_hap1_hsa18,0,0,AG18360_11.hap2
chr18_hap1_hsa16,0,0,AG18360_11.hap2
chr19_hap1_hsa17,0,0,AG18360_11.hap2
chr20_hap1_hsa19,0,891,AG18360_11.hap2
chr21_hap1_hsa20,0,0,AG18360_11.hap2
chr22_hap1_hsa21,0,0,AG18360_11.hap2
chr23_hap1_hsa22,0,0,AG18360_11.hap2
chrX_hap1_hsaX,0,0,AG18360_11.hap2
chr1_hap1_hsa1,0,0,AG18353_9.hap2
chr2_hap1_hsa3,1321,4596,AG18353_9.hap2
chr3_hap1_hsa4,0,5169,AG18353_9.hap2
chr4_hap1_hsa5,0,0,AG18353_9.hap2
chr5_hap1_hsa6,0,0,AG18353_9.hap2
chr6_hap1_hsa7,0,0,AG18353_9.hap2
chr7_hap1_hsa8,0,0,AG18353_9.hap2
chr8_hap1_hsa10,0,4105,AG18353_9.hap2
chr9_hap1_hsa11,0,4461,AG18353_9.hap2
chr10_hap1_hsa12,0,0,AG18353_9.hap2
chr11_hap1_hsa9,0,5140,AG18353_9.hap2
chr12_hap1_hsa2a,0,0,AG18353_9.hap2
chr13_hap1_hsa2b,0,0,AG18353_9.hap2
chr14_hap1_hsa13,0,673,AG18353_9.hap2
chr15_hap1_hsa14,0,0,AG18353_9.hap2
chr16_hap1_hsa15,3772,0,AG18353_9.hap2
chr17_hap1_hsa18,2225,0,AG18353_9.hap2
chr18_hap1_hsa16,0,0,AG18353_9.hap2
chr19_hap1_hsa17,0,0,AG18353_9.hap2
chr20_hap1_hsa19,0,0,AG18353_9.hap2
chr21_hap1_hsa20,5822,0,AG18353_9.hap2
chr22_hap1_hsa21,0,10638,AG18353_9.hap2
chr23_hap1_hsa22,0,0,AG18353_9.hap2
chrX_hap1_hsaX,0,0,AG18353_9.hap2
chr1_hap1_hsa1,0,7622,PR01100.hap1
chr2_hap1_hsa3,0,0,PR01100.hap1
chr3_hap1_hsa4,0,1358,PR01100.hap1
chr4_hap1_hsa5,0,0,PR01100.hap1
chr5_hap1_hsa6,0,0,PR01100.hap1
chr6_hap1_hsa7,0,1621,PR01100.hap1
chr7_hap1_hsa8,0,4589,PR01100.hap1
chr8_hap1_hsa10,0,0,PR01100.hap1
chr9_hap1_hsa11,3380,0,PR01100.hap1
chr10_hap1_hsa12,0,4080,PR01100.hap1
chr11_hap1_hsa9,3068,0,PR01100.hap1
chr12_hap1_hsa2a,4286,7861,PR01100.hap1
chr13_hap1_hsa2b,3122,0,PR01100.hap1
chr14_hap1_hsa13,3180,0,PR01100.hap1
chr15_hap1_hsa14,4032,0,PR01100.hap1
chr16_hap1_hsa15,1409,0,PR01100.hap1
chr17_hap1_hsa18,2435,0,PR01100.hap1
chr18_hap1_hsa16,0,1410,PR01100.hap1
chr19_hap1_hsa17,0,2688,PR01100.hap1
chr20_hap1_hsa19,0,0,PR01100.hap1
chr21_hap1_hsa20,3434,0,PR01100.hap1
chr22_hap1_hsa21,1793,0,PR01100.hap1
chr23_hap1_hsa22,0,0,PR01100.hap1
chrX_hap1_hsaX,0,0,PR01100.hap1
chr1_hap1_hsa1,0,7838,AG18358_4.hap2
chr2_hap1_hsa3,0,5530,AG18358_4.hap2
chr3_hap1_hsa4,0,0,AG18358_4.hap2
chr4_hap1_hsa5,1682,0,AG18358_4.hap2
chr5_hap1_hsa6,0,0,AG18358_4.hap2
chr6_hap1_hsa7,0,0,AG18358_4.hap2
chr7_hap1_hsa8,0,1864,AG18358_4.hap2
chr8_hap1_hsa10,0,0,AG18358_4.hap2
chr9_hap1_hsa11,10190,6705,AG18358_4.hap2
chr10_hap1_hsa12,7256,0,AG18358_4.hap2
chr11_hap1_hsa9,0,5708,AG18358_4.hap2
chr12_hap1_hsa2a,3085,2244,AG18358_4.hap2
chr13_hap1_hsa2b,0,0,AG18358_4.hap2
chr14_hap1_hsa13,9023,0,AG18358_4.hap2
chr15_hap1_hsa14,0,0,AG18358_4.hap2
chr16_hap1_hsa15,3989,0,AG18358_4.hap2
chr17_hap1_hsa18,7762,0,AG18358_4.hap2
chr18_hap1_hsa16,0,0,AG18358_4.hap2
chr19_hap1_hsa17,0,0,AG18358_4.hap2
chr20_hap1_hsa19,0,0,AG18358_4.hap2
chr21_hap1_hsa20,0,0,AG18358_4.hap2
chr22_hap1_hsa21,0,1946,AG18358_4.hap2
chr23_hap1_hsa22,6614,0,AG18358_4.hap2
chrX_hap1_hsaX,0,1237,AG18358_4.hap2
chr1_hap1_hsa1,12795,5994,PR01010.hap2
chr2_hap1_hsa3,3194,10942,PR01010.hap2
chr3_hap1_hsa4,0,13492,PR01010.hap2
chr4_hap1_hsa5,12990,12960,PR01010.hap2
chr5_hap1_hsa6,12189,0,PR01010.hap2
chr6_hap1_hsa7,11562,9485,PR01010.hap2
chr7_hap1_hsa8,8873,0,PR01010.hap2
chr8_hap1_hsa10,0,9926,PR01010.hap2
chr9_hap1_hsa11,1515,9707,PR01010.hap2
chr10_hap1_hsa12,14541,0,PR01010.hap2
chr11_hap1_hsa9,6892,10656,PR01010.hap2
chr12_hap1_hsa2a,5228,5781,PR01010.hap2
chr13_hap1_hsa2b,0,11947,PR01010.hap2
chr14_hap1_hsa13,11868,0,PR01010.hap2
chr15_hap1_hsa14,10602,0,PR01010.hap2
chr16_hap1_hsa15,9038,9249,PR01010.hap2
chr17_hap1_hsa18,5237,0,PR01010.hap2
chr18_hap1_hsa16,6331,9599,PR01010.hap2
chr19_hap1_hsa17,7810,6928,PR01010.hap2
chr20_hap1_hsa19,0,9208,PR01010.hap2
chr21_hap1_hsa20,2741,10851,PR01010.hap2
chr22_hap1_hsa21,8250,0,PR01010.hap2
chr23_hap1_hsa22,9872,0,PR01010.hap2
chrX_hap1_hsaX,4185,5996,PR01010.hap2
chr1_hap1_hsa1,0,0,PR01100.hap2
chr2_hap1_hsa3,4847,0,PR01100.hap2
chr3_hap1_hsa4,0,0,PR01100.hap2
chr4_hap1_hsa5,0,0,PR01100.hap2
chr5_hap1_hsa6,0,0,PR01100.hap2
chr6_hap1_hsa7,0,0,PR01100.hap2
chr7_hap1_hsa8,6199,1586,PR01100.hap2
chr8_hap1_hsa10,0,0,PR01100.hap2
chr9_hap1_hsa11,4971,0,PR01100.hap2
chr10_hap1_hsa12,3987,3279,PR01100.hap2
chr11_hap1_hsa9,0,3033,PR01100.hap2
chr12_hap1_hsa2a,2786,0,PR01100.hap2
chr13_hap1_hsa2b,3587,0,PR01100.hap2
chr14_hap1_hsa13,3180,0,PR01100.hap2
chr15_hap1_hsa14,2578,0,PR01100.hap2
chr16_hap1_hsa15,1683,0,PR01100.hap2
chr17_hap1_hsa18,0,0,PR01100.hap2
chr18_hap1_hsa16,0,0,PR01100.hap2
chr19_hap1_hsa17,0,0,PR01100.hap2
chr20_hap1_hsa19,0,0,PR01100.hap2
chr21_hap1_hsa20,0,0,PR01100.hap2
chr22_hap1_hsa21,5708,0,PR01100.hap2
chr23_hap1_hsa22,0,0,PR01100.hap2
chrX_hap1_hsaX,0,0,PR01100.hap2
chr1_hap1_hsa1,0,10932,AG18357_3.hap1
chr2_hap1_hsa3,0,0,AG18357_3.hap1
chr3_hap1_hsa4,0,5495,AG18357_3.hap1
chr4_hap1_hsa5,0,4137,AG18357_3.hap1
chr5_hap1_hsa6,0,0,AG18357_3.hap1
chr6_hap1_hsa7,0,0,AG18357_3.hap1
chr7_hap1_hsa8,0,1813,AG18357_3.hap1
chr8_hap1_hsa10,0,0,AG18357_3.hap1
chr9_hap1_hsa11,3733,0,AG18357_3.hap1
chr10_hap1_hsa12,2008,0,AG18357_3.hap1
chr11_hap1_hsa9,0,0,AG18357_3.hap1
chr12_hap1_hsa2a,0,0,AG18357_3.hap1
chr13_hap1_hsa2b,0,0,AG18357_3.hap1
chr14_hap1_hsa13,0,0,AG18357_3.hap1
chr15_hap1_hsa14,0,0,AG18357_3.hap1
chr16_hap1_hsa15,0,3119,AG18357_3.hap1
chr17_hap1_hsa18,3682,4372,AG18357_3.hap1
chr18_hap1_hsa16,4519,0,AG18357_3.hap1
chr19_hap1_hsa17,5332,0,AG18357_3.hap1
chr20_hap1_hsa19,0,0,AG18357_3.hap1
chr21_hap1_hsa20,0,0,AG18357_3.hap1
chr22_hap1_hsa21,0,5625,AG18357_3.hap1
chr23_hap1_hsa22,0,0,AG18357_3.hap1
chrX_hap1_hsaX,0,0,AG18357_3.hap1
chr1_hap1_hsa1,0,0,PR01223.hap1
chr2_hap1_hsa3,0,0,PR01223.hap1
chr3_hap1_hsa4,0,2265,PR01223.hap1
chr4_hap1_hsa5,0,4913,PR01223.hap1
chr5_hap1_hsa6,0,0,PR01223.hap1
chr6_hap1_hsa7,0,0,PR01223.hap1
chr7_hap1_hsa8,0,7578,PR01223.hap1
chr8_hap1_hsa10,7032,0,PR01223.hap1
chr9_hap1_hsa11,7202,0,PR01223.hap1
chr10_hap1_hsa12,0,7548,PR01223.hap1
chr11_hap1_hsa9,0,6165,PR01223.hap1
chr12_hap1_hsa2a,957,0,PR01223.hap1
chr13_hap1_hsa2b,0,0,PR01223.hap1
chr14_hap1_hsa13,0,0,PR01223.hap1
chr15_hap1_hsa14,9152,0,PR01223.hap1
chr16_hap1_hsa15,4653,0,PR01223.hap1
chr17_hap1_hsa18,7692,7401,PR01223.hap1
chr18_hap1_hsa16,0,5340,PR01223.hap1
chr19_hap1_hsa17,0,0,PR01223.hap1
chr20_hap1_hsa19,0,0,PR01223.hap1
chr21_hap1_hsa20,0,1593,PR01223.hap1
chr22_hap1_hsa21,0,0,PR01223.hap1
chr23_hap1_hsa22,0,0,PR01223.hap1
chrX_hap1_hsaX,0,0,PR01223.hap1
chr1_hap1_hsa1,0,0,PR00838.hap2
chr2_hap1_hsa3,0,0,PR00838.hap2
chr3_hap1_hsa4,0,11531,PR00838.hap2
chr4_hap1_hsa5,0,0,PR00838.hap2
chr5_hap1_hsa6,3875,6550,PR00838.hap2
chr6_hap1_hsa7,0,0,PR00838.hap2
chr7_hap1_hsa8,0,0,PR00838.hap2
chr8_hap1_hsa10,0,3985,PR00838.hap2
chr9_hap1_hsa11,0,3862,PR00838.hap2
chr10_hap1_hsa12,7296,8289,PR00838.hap2
chr11_hap1_hsa9,0,0,PR00838.hap2
chr12_hap1_hsa2a,5561,4325,PR00838.hap2
chr13_hap1_hsa2b,9568,0,PR00838.hap2
chr14_hap1_hsa13,5950,550,PR00838.hap2
chr15_hap1_hsa14,0,0,PR00838.hap2
chr16_hap1_hsa15,3478,0,PR00838.hap2
chr17_hap1_hsa18,6151,0,PR00838.hap2
chr18_hap1_hsa16,3994,6618,PR00838.hap2
chr19_hap1_hsa17,2165,0,PR00838.hap2
chr20_hap1_hsa19,0,0,PR00838.hap2
chr21_hap1_hsa20,0,0,PR00838.hap2
chr22_hap1_hsa21,0,5263,PR00838.hap2
chr23_hap1_hsa22,0,0,PR00838.hap2
chrX_hap1_hsaX,0,6632,PR00838.hap2
chr1_hap1_hsa1,2983,10471,mPanTro3.hap1
chr2_hap1_hsa3,5955,9103,mPanTro3.hap1
chr3_hap1_hsa4,7883,2979,mPanTro3.hap1
chr4_hap1_hsa5,11157,12121,mPanTro3.hap1
chr5_hap1_hsa6,3572,4910,mPanTro3.hap1
chr6_hap1_hsa7,5898,6250,mPanTro3.hap1
chr7_hap1_hsa8,2020,4597,mPanTro3.hap1
chr8_hap1_hsa10,5969,3476,mPanTro3.hap1
chr9_hap1_hsa11,7754,12049,mPanTro3.hap1
chr10_hap1_hsa12,6733,5245,mPanTro3.hap1
chr11_hap1_hsa9,4025,11220,mPanTro3.hap1
chr12_hap1_hsa2a,9520,4160,mPanTro3.hap1
chr13_hap1_hsa2b,11807,8915,mPanTro3.hap1
chr14_hap1_hsa13,6705,11450,mPanTro3.hap1
chr15_hap1_hsa14,14934,7363,mPanTro3.hap1
chr16_hap1_hsa15,6232,4987,mPanTro3.hap1
chr17_hap1_hsa18,5016,6680,mPanTro3.hap1
chr18_hap1_hsa16,7577,6483,mPanTro3.hap1
chr19_hap1_hsa17,6941,9096,mPanTro3.hap1
chr20_hap1_hsa19,12007,4865,mPanTro3.hap1
chr21_hap1_hsa20,4671,16750,mPanTro3.hap1
chr22_hap1_hsa21,4732,10794,mPanTro3.hap1
chr23_hap1_hsa22,3680,6114,mPanTro3.hap1
chrX_hap1_hsaX,5831,14425,mPanTro3.hap1
chr1_hap1_hsa1,0,2202,mPanTro3.hap2
chr2_hap1_hsa3,7461,0,mPanTro3.hap2
chr3_hap1_hsa4,16070,14217,mPanTro3.hap2
chr4_hap1_hsa5,0,5245,mPanTro3.hap2
chr5_hap1_hsa6,8920,7295,mPanTro3.hap2
chr6_hap1_hsa7,8603,4926,mPanTro3.hap2
chr7_hap1_hsa8,4135,10313,mPanTro3.hap2
chr8_hap1_hsa10,9448,5905,mPanTro3.hap2
chr9_hap1_hsa11,6975,5274,mPanTro3.hap2
chr10_hap1_hsa12,7974,8103,mPanTro3.hap2
chr11_hap1_hsa9,13423,0,mPanTro3.hap2
chr12_hap1_hsa2a,7658,2483,mPanTro3.hap2
chr13_hap1_hsa2b,10031,2836,mPanTro3.hap2
chr14_hap1_hsa13,10633,2550,mPanTro3.hap2
chr15_hap1_hsa14,3196,10469,mPanTro3.hap2
chr16_hap1_hsa15,7750,10587,mPanTro3.hap2
chr17_hap1_hsa18,8319,10499,mPanTro3.hap2
chr18_hap1_hsa16,654,5940,mPanTro3.hap2
chr19_hap1_hsa17,5098,3999,mPanTro3.hap2
chr20_hap1_hsa19,3006,6834,mPanTro3.hap2
chr21_hap1_hsa20,1907,4534,mPanTro3.hap2
chr22_hap1_hsa21,6274,10607,mPanTro3.hap2
chr23_hap1_hsa22,8714,2383,mPanTro3.hap2
chrX_hap1_hsaX,0,0,mPanTro3.hap2
chr1_hap1_hsa1,6220,7017,PR01227.hap1
chr2_hap1_hsa3,9922,0,PR01227.hap1
chr3_hap1_hsa4,0,8019,PR01227.hap1
chr4_hap1_hsa5,46337,5646,PR01227.hap1
chr5_hap1_hsa6,0,12235,PR01227.hap1
chr6_hap1_hsa7,0,10498,PR01227.hap1
chr7_hap1_hsa8,0,12433,PR01227.hap1
chr8_hap1_hsa10,16118,0,PR01227.hap1
chr9_hap1_hsa11,7054,14774,PR01227.hap1
chr10_hap1_hsa12,6149,0,PR01227.hap1
chr11_hap1_hsa9,12807,8475,PR01227.hap1
chr12_hap1_hsa2a,6841,5950,PR01227.hap1
chr13_hap1_hsa2b,10046,6397,PR01227.hap1
chr14_hap1_hsa13,8864,0,PR01227.hap1
chr15_hap1_hsa14,0,10362,PR01227.hap1
chr16_hap1_hsa15,10446,0,PR01227.hap1
chr17_hap1_hsa18,6358,0,PR01227.hap1
chr18_hap1_hsa16,0,3782,PR01227.hap1
chr19_hap1_hsa17,11473,0,PR01227.hap1
chr20_hap1_hsa19,5338,5744,PR01227.hap1
chr21_hap1_hsa20,9380,5584,PR01227.hap1
chr22_hap1_hsa21,0,7201,PR01227.hap1
chr23_hap1_hsa22,6000,0,PR01227.hap1
chrX_hap1_hsaX,0,0,PR01227.hap1
chr1_hap1_hsa1,0,6365,PR01009.hap1
chr2_hap1_hsa3,9365,6856,PR01009.hap1
chr3_hap1_hsa4,0,0,PR01009.hap1
chr4_hap1_hsa5,0,10067,PR01009.hap1
chr5_hap1_hsa6,0,0,PR01009.hap1
chr6_hap1_hsa7,0,4771,PR01009.hap1
chr7_hap1_hsa8,0,5378,PR01009.hap1
chr8_hap1_hsa10,0,0,PR01009.hap1
chr9_hap1_hsa11,12125,0,PR01009.hap1
chr10_hap1_hsa12,9728,0,PR01009.hap1
chr11_hap1_hsa9,0,0,PR01009.hap1
chr12_hap1_hsa2a,12207,0,PR01009.hap1
chr13_hap1_hsa2b,17531,701,PR01009.hap1
chr14_hap1_hsa13,0,0,PR01009.hap1
chr15_hap1_hsa14,0,0,PR01009.hap1
chr16_hap1_hsa15,0,0,PR01009.hap1
chr17_hap1_hsa18,0,0,PR01009.hap1
chr18_hap1_hsa16,0,0,PR01009.hap1
chr19_hap1_hsa17,0,0,PR01009.hap1
chr20_hap1_hsa19,0,0,PR01009.hap1
chr21_hap1_hsa20,0,0,PR01009.hap1
chr22_hap1_hsa21,6973,0,PR01009.hap1
chr23_hap1_hsa22,0,0,PR01009.hap1
chrX_hap1_hsaX,5031,0,PR01009.hap1
chr1_hap1_hsa1,2378,0,AG18361_10.hap1
chr2_hap1_hsa3,0,0,AG18361_10.hap1
chr3_hap1_hsa4,0,2195,AG18361_10.hap1
chr4_hap1_hsa5,0,0,AG18361_10.hap1
chr5_hap1_hsa6,0,5991,AG18361_10.hap1
chr6_hap1_hsa7,2219,0,AG18361_10.hap1
chr7_hap1_hsa8,0,0,AG18361_10.hap1
chr8_hap1_hsa10,0,2767,AG18361_10.hap1
chr9_hap1_hsa11,0,0,AG18361_10.hap1
chr10_hap1_hsa12,1162,0,AG18361_10.hap1
chr11_hap1_hsa9,4786,0,AG18361_10.hap1
chr12_hap1_hsa2a,4315,0,AG18361_10.hap1
chr13_hap1_hsa2b,0,0,AG18361_10.hap1
chr14_hap1_hsa13,0,0,AG18361_10.hap1
chr15_hap1_hsa14,0,0,AG18361_10.hap1
chr16_hap1_hsa15,2582,3475,AG18361_10.hap1
chr17_hap1_hsa18,565,0,AG18361_10.hap1
chr18_hap1_hsa16,0,0,AG18361_10.hap1
chr19_hap1_hsa17,0,0,AG18361_10.hap1
chr20_hap1_hsa19,0,6108,AG18361_10.hap1
chr21_hap1_hsa20,0,0,AG18361_10.hap1
chr22_hap1_hsa21,11884,0,AG18361_10.hap1
chr23_hap1_hsa22,0,3137,AG18361_10.hap1
chrX_hap1_hsaX,7885,0,AG18361_10.hap1
chr1_hap1_hsa1,0,989,AG18355_8.hap2
chr2_hap1_hsa3,0,0,AG18355_8.hap2
chr3_hap1_hsa4,0,11249,AG18355_8.hap2
chr4_hap1_hsa5,0,0,AG18355_8.hap2
chr5_hap1_hsa6,0,0,AG18355_8.hap2
chr6_hap1_hsa7,0,0,AG18355_8.hap2
chr7_hap1_hsa8,0,0,AG18355_8.hap2
chr8_hap1_hsa10,0,0,AG18355_8.hap2
chr9_hap1_hsa11,9155,0,AG18355_8.hap2
chr10_hap1_hsa12,7285,0,AG18355_8.hap2
chr11_hap1_hsa9,6190,0,AG18355_8.hap2
chr12_hap1_hsa2a,1109,0,AG18355_8.hap2
chr13_hap1_hsa2b,0,0,AG18355_8.hap2
chr14_hap1_hsa13,0,0,AG18355_8.hap2
chr15_hap1_hsa14,0,0,AG18355_8.hap2
chr16_hap1_hsa15,0,0,AG18355_8.hap2
chr17_hap1_hsa18,9134,1343,AG18355_8.hap2
chr18_hap1_hsa16,0,0,AG18355_8.hap2
chr19_hap1_hsa17,5392,0,AG18355_8.hap2
chr20_hap1_hsa19,0,0,AG18355_8.hap2
chr21_hap1_hsa20,3428,0,AG18355_8.hap2
chr22_hap1_hsa21,0,0,AG18355_8.hap2
chr23_hap1_hsa22,0,0,AG18355_8.hap2
chrX_hap1_hsaX,0,0,AG18355_8.hap2
chr1_hap1_hsa1,0,0,AG18355_8.hap1
chr2_hap1_hsa3,0,6385,AG18355_8.hap1
chr3_hap1_hsa4,0,0,AG18355_8.hap1
chr4_hap1_hsa5,0,0,AG18355_8.hap1
chr5_hap1_hsa6,0,0,AG18355_8.hap1
chr6_hap1_hsa7,18204,2871,AG18355_8.hap1
chr7_hap1_hsa8,0,4676,AG18355_8.hap1
chr8_hap1_hsa10,0,7475,AG18355_8.hap1
chr9_hap1_hsa11,3996,0,AG18355_8.hap1
chr10_hap1_hsa12,4143,0,AG18355_8.hap1
chr11_hap1_hsa9,0,0,AG18355_8.hap1
chr12_hap1_hsa2a,7714,0,AG18355_8.hap1
chr13_hap1_hsa2b,0,0,AG18355_8.hap1
chr14_hap1_hsa13,0,0,AG18355_8.hap1
chr15_hap1_hsa14,4417,0,AG18355_8.hap1
chr16_hap1_hsa15,2102,0,AG18355_8.hap1
chr17_hap1_hsa18,6154,0,AG18355_8.hap1
chr18_hap1_hsa16,0,3065,AG18355_8.hap1
chr19_hap1_hsa17,0,0,AG18355_8.hap1
chr20_hap1_hsa19,0,0,AG18355_8.hap1
chr21_hap1_hsa20,0,6635,AG18355_8.hap1
chr22_hap1_hsa21,0,0,AG18355_8.hap1
chr23_hap1_hsa22,0,0,AG18355_8.hap1
chrX_hap1_hsaX,0,0,AG18355_8.hap1
chr1_hap1_hsa1,0,11708,PR00115.hap2
chr2_hap1_hsa3,0,0,PR00115.hap2
chr3_hap1_hsa4,0,5542,PR00115.hap2
chr4_hap1_hsa5,14422,14935,PR00115.hap2
chr5_hap1_hsa6,5200,0,PR00115.hap2
chr6_hap1_hsa7,22118,0,PR00115.hap2
chr7_hap1_hsa8,0,0,PR00115.hap2
chr8_hap1_hsa10,0,0,PR00115.hap2
chr9_hap1_hsa11,12499,0,PR00115.hap2
chr10_hap1_hsa12,6980,0,PR00115.hap2
chr11_hap1_hsa9,5981,19610,PR00115.hap2
chr12_hap1_hsa2a,9536,0,PR00115.hap2
chr13_hap1_hsa2b,0,3911,PR00115.hap2
chr14_hap1_hsa13,16210,0,PR00115.hap2
chr15_hap1_hsa14,0,0,PR00115.hap2
chr16_hap1_hsa15,18634,0,PR00115.hap2
chr17_hap1_hsa18,12701,0,PR00115.hap2
chr18_hap1_hsa16,0,5449,PR00115.hap2
chr19_hap1_hsa17,0,15753,PR00115.hap2
